Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
fe471ebf-6dde-440a-8e90-25bb1f25d8ac,1913-04-23,2020-03-15,999-14-4145,S99932252,X9268910X,Ms.,Jenna662,Von197,,,S,white,nonhispanic,F,Boston  Massachusetts  US,914 O'Reilly Grove Apt 99,Fitchburg,Massachusetts,Worcester County,,42.62144827625798,-71.83877904975702,1828110.59,465459.63999999984
3d229e58-bd2d-43a8-8b5b-2ec492806169,1979-05-10,,999-15-1583,S99929592,X23204425X,Mrs.,Cecily421,Cartwright189,,Orn563,M,white,nonhispanic,F,Dracut  Massachusetts  US,272 Abbott Light Unit 94,Monson,Massachusetts,Hampden County,,42.12961040667633,-72.30839167928087,868766.64,5950.129999999999
d645e1c1-6e37-4f33-ba51-b3b71deb2ad4,1957-07-09,,999-50-9608,S99990450,X1418056X,Mrs.,Cecilia788,Olivares593,,Chavarría957,M,white,hispanic,F,Santiago  Santiago Province  CL,799 Bosco Union Unit 76,Andover,Massachusetts,Essex County,01810,42.61582812826152,-71.20233949686637,1491300.32,8843.82
f0ebb322-b842-473e-9e77-c2fc08601c38,1969-01-07,2014-10-28,999-66-6157,S99944918,X6108653X,Mrs.,Julio255,Lemke654,,Bashirian201,M,black,nonhispanic,F,Holyoke  Massachusetts  US,419 Hermann Extension Apt 96,Swampscott,Massachusetts,Essex County,,42.42455488557567,-70.94500983555339,1049333.27,12058.939999999999
34e3b3b5-1b21-4f5c-a25b-83db78bceaf4,1931-12-31,2012-05-12,999-82-2070,S99953926,X37931224X,Mrs.,Martine382,Schimmel440,,Block661,M,white,nonhispanic,F,Hingham  Massachusetts  US,387 Brakus Rue,Peabody,Massachusetts,Essex County,,42.55605093897985,-70.97718463605752,1537166.9000000001,28171.01
79081973-a6ae-422b-8a53-f2c0ac986218,1994-08-30,,999-10-3330,S99917426,X10803095X,Ms.,Madelaine318,Corkery305,,,,white,nonhispanic,F,Marshfield  Massachusetts  US,793 Cummings Rue Apt 8,Boston,Massachusetts,Suffolk County,02467,42.210359117673626,-71.12869470019933,623100.96,3216.3999999999996
734ed065-8184-4772-9c05-29556ab0fafe,1975-06-20,,999-74-5799,S99947354,X89721919X,Mrs.,Lore422,Schowalter414,,Quigley282,M,white,nonhispanic,F,Sutton  Massachusetts  US,909 Borer Esplanade,Wareham,Massachusetts,Plymouth County,,41.795899733346424,-70.74617934894428,1006937.78,18060.739999999998
f64d9849-efdf-41c9-9d67-e38046eff09b,1987-01-11,,999-26-4170,S99980158,X48862331X,Mrs.,Jannette265,Jones311,,Skiles927,M,white,nonhispanic,F,Ashland  Massachusetts  US,903 Kuhn Esplanade Unit 41,Springfield,Massachusetts,Hampden County,01199,42.14287194815504,-72.50498295910067,702055.71,8233.63
2319b919-e65b-472d-a466-872c03fc24e3,1969-01-07,,999-89-4523,S99925170,X66245815X,Mrs.,Lena684,Reilly981,,Pacocha935,M,black,nonhispanic,F,Freetown  Massachusetts  US,786 Goldner Park,Swampscott,Massachusetts,Essex County,,42.477245951064766,-70.93859993140978,1169369.24,5587.759999999999
5a460c8b-95f2-4dab-abb4-2f886ab11266,1944-08-11,,999-55-7964,S99950390,X60384046X,Ms.,Margery365,Johns824,,,S,asian,nonhispanic,F,Hopkinton  Massachusetts  US,123 Dicki Burg,Needham,Massachusetts,Norfolk County,,42.30646682075802,-71.28110428274209,1374971.03,13985.619999999997
df9e9498-e332-4681-94c4-8ea9419b4827,1999-05-27,,999-56-5393,S99947214,X65019305X,Ms.,Amiee221,Hilll811,,,,black,nonhispanic,F,Middleton  Massachusetts  US,819 Keebler Row,Andover,Massachusetts,Essex County,,42.658339884682114,-71.1430981075512,459908.51,4711.749999999999
c17ebedb-4a7b-4c3a-b8e3-affa71712377,2013-08-11,,999-37-5508,,,,Gertie348,Effertz744,,,,white,nonhispanic,F,Boston  Massachusetts  US,1007 Ryan Row Apt 84,Canton,Massachusetts,Norfolk County,,42.14354256771304,-71.07570182108797,175058.07,2629.0
22fdf378-4fe1-41c5-a075-a25a6dbfb40d,1973-07-05,,999-91-6370,S99922215,X36124551X,Mrs.,Bailey598,Quitzon246,,Johns824,M,white,nonhispanic,F,Sandwich  Massachusetts  US,639 Nader Club Apt 8,Greenfield,Massachusetts,Franklin County,01301,42.6668422851682,-72.62597077863713,1079694.06,8305.99
735d5f79-704e-4cf8-9798-4eb8e56c9f79,1974-02-08,,999-53-6063,S99972473,X72635701X,Mrs.,Julianne852,Marquardt819,,Nicolas769,M,white,hispanic,F,Marblehead  Massachusetts  US,746 Cummerata Way Apt 96,West Springfield,Massachusetts,Hampden County,,42.105906509328534,-72.69697040202283,1045587.84,8491.989999999998
7144b150-af4e-4b65-bfa6-14228bbe7e64,1913-04-23,,999-94-7541,S99982428,X82044506X,Mrs.,Jenette717,Grady603,,Huel628,M,white,nonhispanic,F,Westwood  Massachusetts  US,776 Kuphal Mission,Fitchburg,Massachusetts,Worcester County,,42.559367204311066,-71.85640330603135,1538989.52,51037.909999999996
d0718432-0b24-4a5a-bd88-22b8ce920fd2,1967-07-05,,999-27-4366,S99918599,X16790019X,Ms.,Terese90,McKenzie376,,,S,white,nonhispanic,F,Somerset  Massachusetts  US,112 Casper Club Unit 67,Franklin,Massachusetts,Norfolk County,02038,42.0357731422707,-71.43454430297624,1274225.59,10903.179999999998
5e19e2f6-e91d-4537-a674-f3a5069712f6,1931-12-31,,999-59-9009,S99939988,X5530204X,Ms.,Malia984,Hermiston71,,,S,white,nonhispanic,F,Falmouth  Massachusetts  US,444 Rippin Bridge Apt 90,Peabody,Massachusetts,Essex County,,42.54830373067974,-71.04562723155595,1321005.01,22463.55
b4f9117d-9aad-4fb6-9816-6f74cd544956,2002-10-10,,999-86-6621,S99993538,,,Asha251,Lynch190,,,,black,nonhispanic,F,Brockton  Massachusetts  US,300 Quigley Green Apt 32,Billerica,Massachusetts,Middlesex County,,42.578097798222814,-71.29862164555007,453477.91,7816.0
425ad6d0-ef9f-48e9-959a-5a7114b75ba8,1915-02-09,1984-03-01,999-71-6378,S99912229,X82368172X,Mrs.,Carisa395,Hammes673,,Jakubowski832,M,asian,nonhispanic,F,Chelmsford  Massachusetts  US,1003 Abshire Grove,Newton,Massachusetts,Middlesex County,02464,42.33532963883914,-71.25182169588126,1391922.46,9569.039999999999
3c395d41-fc02-44da-a7b4-e9032b4f34e5,1967-05-22,,999-34-8471,S99996386,X41539018X,Mrs.,Tiffanie406,Treutel973,,Muller251,M,white,nonhispanic,F,Boston  Massachusetts  US,296 Kassulke Trailer,Ipswich,Massachusetts,Essex County,,42.70714402280359,-70.81880572803473,1360664.15,5865.32
3ea19dac-1470-4a89-9ac6-e2cabc789d69,1958-04-24,,999-89-3708,S99989491,X61579175X,Mrs.,Yaeko585,Dietrich576,,Roberts511,M,black,nonhispanic,F,Billerica  Massachusetts  US,821 Glover Wall,West Springfield,Massachusetts,Hampden County,,42.14932195573268,-72.69749907002543,1376856.0,9833.38
35b85895-e7c2-4e03-a32a-0350ab5ee498,1989-10-29,,999-90-6010,S99939571,X53411308X,Mrs.,Kaitlyn96,Braun514,,Lebsack687,M,white,nonhispanic,F,Winthrop  Massachusetts  US,482 Daugherty Run,Lakeville,Massachusetts,Plymouth County,,41.79881261917133,-70.962410269226,658626.38,5477.799999999999
c4f3b655-bf29-4341-9ad6-5f20119532ee,1967-06-13,,999-36-2204,S99945994,X28809532X,Ms.,Leisa54,Beer512,,,S,white,nonhispanic,F,Boston  Massachusetts  US,977 Mann Fork Apt 75,Brockton,Massachusetts,Plymouth County,,42.12489991953329,-71.03369245035742,1206958.23,12154.539999999997
cc0e9ecb-5b19-4e0e-9b45-55e528249d1c,2002-05-14,,999-34-3016,S99915603,,Ms.,Keren761,Jaskolski867,,,,white,nonhispanic,F,Worcester  Massachusetts  US,477 Bednar Divide Apt 97,Lawrence,Massachusetts,Essex County,01843,42.75364949341683,-71.16019412175554,372334.43,3343.0399999999995
8b2a2922-663e-43a9-8df3-216c12676aa6,2002-05-08,,999-20-1775,S99957675,,Ms.,Janel230,Kuhn96,,,,white,nonhispanic,F,Northbridge  Massachusetts  US,273 Schumm Loaf,Somerville,Massachusetts,Middlesex County,02144,42.37691815443751,-71.08654551174094,422358.36,7546.759999999998
217c6f83-ff19-4c2e-8101-ac6fe58c453f,1944-05-09,,999-74-6670,S99995174,X47331503X,Mrs.,Seema671,Collier206,,Rempel203,M,white,nonhispanic,F,Boston  Massachusetts  US,1006 Fritsch Knoll Unit 93,Acton,Massachusetts,Middlesex County,,42.47866488323783,-71.44691254490314,1615900.41,16256.48
79821d19-afca-42f3-8fc7-cbb7d2db05d0,1915-02-09,1969-08-26,999-23-1275,S99952157,X9536242X,Mrs.,Robbi844,Bernhard322,,Bartell116,M,asian,nonhispanic,F,Tewksbury  Massachusetts  US,913 Larkin Light,Newton,Massachusetts,Middlesex County,02468,42.31016984134051,-71.2778339519505,1157772.1199999999,10181.439999999999
fdd7a03b-a592-49c9-8d6e-c5863bbb385b,1973-01-03,,999-16-7188,S99984676,X79023719X,Mrs.,Amira620,Ward668,,Kuhic920,M,white,nonhispanic,F,Moscow  Moscow  RU,964 Wolf Track,Everett,Massachusetts,Middlesex County,,42.46377676638939,-71.08770616048734,36832.97,2420.5999999999995
fc7c5c34-06ca-4644-af45-86cf2f426de1,1974-10-18,,999-66-4833,S99940165,X21517917X,Mrs.,Majorie11,Denesik803,,Stracke611,M,white,nonhispanic,F,Rutland  Massachusetts  US,882 Fahey Vista Apt 21,Amherst,Massachusetts,Hampshire County,,42.38520089026013,-72.49836861397159,146895.25,15647.969999999998
65aa5625-6b68-4ed0-b11e-2f0f93968e07,2000-03-27,,999-83-4684,S99947177,X75014364X,Ms.,Moriah648,McLaughlin530,,,,white,nonhispanic,F,Plymouth  Massachusetts  US,678 Lubowitz Bridge,Agawam,Massachusetts,Hampden County,,42.02097515603405,-72.64704351205361,26780.480000000003,2579.3399999999997
ca069745-16ba-45fa-98e7-164fa8295971,1957-10-19,2018-05-14,999-27-2154,S99983516,X79166692X,Mrs.,Dottie687,Larkin917,,Effertz744,M,white,nonhispanic,F,Brewster  Massachusetts  US,639 Ritchie Overpass Apt 92,Leominster,Massachusetts,Worcester County,01420,42.62656622808079,-71.83656429152889,1218900.04,17412.78
b8f30faa-4a95-4004-bc55-072b4a63a828,1977-11-19,,999-91-5610,S99922938,X22038794X,Ms.,Moon129,Douglas31,,,S,white,nonhispanic,F,Peabody  Massachusetts  US,109 Grant Row Unit 90,Rockland,Massachusetts,Plymouth County,,42.17878673342352,-70.86891213949757,910682.53,6574.949999999999
1224e9e9-61f7-4606-829b-fcf1acca8d1b,1964-02-26,,999-55-9890,S99936548,X80946526X,Ms.,Elly836,Carter549,,,S,white,nonhispanic,F,Rehoboth  Massachusetts  US,1043 Metz Bay Apt 92,East Longmeadow,Massachusetts,Hampden County,,42.022705233334065,-72.51580149645626,1299861.37,11849.93
9f401a35-7996-486d-8ae5-0623c153b6b0,2016-07-08,,999-72-6037,,,,Rachell479,Kuhlman484,,,,white,nonhispanic,F,Lynn  Massachusetts  US,981 Brakus Approach,Chelsea,Massachusetts,Suffolk County,02150,42.36327695850079,-71.03726303807296,106646.92,1679.08
174bb3d1-786f-4480-9686-e795957978f1,1943-03-24,,999-40-5016,S99928593,X23211657X,Ms.,Letitia590,Robel940,,,S,white,nonhispanic,F,Needham  Massachusetts  US,746 Adams Branch Apt 6,Springfield,Massachusetts,Hampden County,01105,42.11417948228571,-72.58640455249375,285113.88,15811.919999999998
bedbf67c-6ecc-42d2-8357-fa723fa6726b,1953-07-22,,999-73-6577,S99938306,X26185112X,Mrs.,Sandy901,Hauck852,,Bogan287,M,white,nonhispanic,F,Worcester  Massachusetts  US,744 Tromp Key Suite 30,Millbury,Massachusetts,Worcester County,,42.15018814546236,-71.78701600618668,1417681.74,14059.369999999999
d9f2f1c0-5f5c-4b59-a916-84eccac9a758,1956-10-06,,999-67-1002,S99999693,X2262876X,Mrs.,Layla49,Morissette863,,Shields502,M,asian,nonhispanic,F,East Longmeadow  Massachusetts  US,117 Vandervort Crossroad Suite 77,Somerville,Massachusetts,Middlesex County,02138,42.4185139723591,-71.1157334297166,205750.65,26247.269999999997
e0e3f1b3-bfb9-4911-8b0e-ca00d7443f5b,1957-01-11,,999-20-4465,S99973554,X891018X,Mrs.,Emilia403,Dietrich576,,Kuhlman484,M,white,nonhispanic,F,Douglas  Massachusetts  US,151 Kessler View,Norfolk,Massachusetts,Norfolk County,,42.072148299001306,-71.34646530748198,1586019.3699999999,7133.5599999999995
c944f334-6287-4455-8019-6ddef4954398,1938-04-22,2013-05-05,999-99-6633,S99918796,X81635711X,Mrs.,Dinorah501,Corwin846,,Shields502,M,white,nonhispanic,F,Everett  Massachusetts  US,392 Kessler Bypass,Belchertown,Massachusetts,Hampshire County,,42.321750952561985,-72.38941537467818,1425577.83,11450.48
f504c781-03cf-4380-9e98-161c2945a35c,1999-09-02,,999-88-2417,S99976162,X18736322X,Ms.,Kimberli643,Olson653,,,,white,nonhispanic,F,Somerville  Massachusetts  US,985 Howe Dam Suite 69,Hull,Massachusetts,Plymouth County,,42.27497679958499,-70.96428655100691,414330.7,3949.5199999999995
1035920c-8b1f-4a4f-bdcf-10283f664f6c,1957-10-19,,999-66-7687,S99999989,X72291046X,Ms.,Christia477,Botsford977,,,S,white,nonhispanic,F,Newton  Massachusetts  US,642 Kertzmann Light Apt 63,Leominster,Massachusetts,Worcester County,01453,42.56017797674836,-71.86233810577272,1388955.86,15178.459999999997
5fd285f1-c93f-4ac6-a1eb-afcd319617b4,2001-10-11,,999-66-7386,S99952499,,Ms.,Latonya462,Okuneva707,,,,white,nonhispanic,F,Westborough  Massachusetts  US,809 Kautzer Walk Apt 21,Littleton,Massachusetts,Middlesex County,,42.56013232825007,-71.50042430386956,429389.23,3050.6
6d78d836-7aad-455a-9f4d-de2ed4692711,1985-07-21,,999-68-2282,S99963332,X37791920X,Mrs.,Bella510,Fay398,,Torp761,M,white,nonhispanic,F,Waltham  Massachusetts  US,990 Kovacek Park,Oxford,Massachusetts,Worcester County,,42.12822990703114,-71.87662717804918,713854.94,6684.319999999999
dfea258d-7c6f-4bbe-b802-405052508a1f,1972-05-25,,999-19-9424,S99965263,X27051348X,Mrs.,Leanne251,Quigley282,,Denesik803,M,white,nonhispanic,F,Lowell  Massachusetts  US,321 Tromp Promenade,Tisbury,Massachusetts,Dukes County,,41.453279611256434,-70.66401984459692,1167199.08,5538.679999999999
8bb8eb2c-995c-4dd8-8110-e9be8d9455d8,2017-12-09,,999-87-9407,,,,Adaline602,Ferry570,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,141 DuBuque Vista Suite 98,Somerville,Massachusetts,Middlesex County,02143,42.413648702022535,-71.15190479771195,52919.72,1340.76
54f7a850-c6ac-4a34-a9f8-ac14c6e91023,1976-02-07,,999-44-8348,S99972889,X32052744X,Mrs.,Annemarie794,Ledner144,,Gaylord332,M,native,nonhispanic,F,Westwood  Massachusetts  US,209 Dooley Brook Suite 28,Lynn,Massachusetts,Essex County,01901,42.45264397772504,-70.92778393041897,1036810.53,7180.159999999999
77abb860-c99a-4792-8d2c-8188f0c6ca5f,2002-09-03,,999-40-7242,S99999663,,,Bess947,Schroeder447,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,1003 Wisozk Throughway,Duxbury,Massachusetts,Plymouth County,,42.06184828321569,-70.67873641702131,487856.54,2753.16
a8549066-8370-42b9-987e-d8324bd7ef91,1983-01-20,,999-94-7795,S99984915,X61547271X,Mrs.,Franchesca574,Bogisich202,,Jenkins714,M,white,nonhispanic,F,Cambridge  Massachusetts  US,1097 Rau Fort,Pittsfield,Massachusetts,Berkshire County,,42.486896577169844,-73.256184348675,900121.3,10537.439999999999
c006e394-8690-49b9-ace9-619ad6eb3469,1938-04-22,2019-08-10,999-44-3829,S99943988,X8705964X,Mrs.,Loralee922,Erdman779,,Deckow585,M,white,nonhispanic,F,Southampton  Massachusetts  US,697 Dietrich Gate,Belchertown,Massachusetts,Hampshire County,,42.2337827081784,-72.42708492548307,1412025.77,16056.569999999998
1e30b1b9-598b-4164-b622-07839ccc369e,1977-03-28,,999-49-1134,S99969944,X21240811X,Mrs.,Britteny287,Larson43,,Funk324,M,white,nonhispanic,F,Boston  Massachusetts  US,260 Robel Mews Apt 96,Peabody,Massachusetts,Essex County,,42.526910809589666,-71.01261897618919,990702.86,11330.509999999998
c32671ae-d5d1-4e3b-ab05-70fdb20d7176,1970-08-18,,999-62-3763,S99934221,X4764428X,Mrs.,Laurel943,Quitzon246,,Waters156,M,asian,nonhispanic,F,Framingham  Massachusetts  US,517 Greenfelder Fort,Lowell,Massachusetts,Middlesex County,01852,42.69326271665095,-71.2825883372885,36618.57,1106.5599999999995
e3107f53-4670-4f7a-bcc8-9c183b86dc43,1995-07-01,,999-92-8081,S99971321,X39674127X,Ms.,Charmain607,Turcotte120,,,,white,nonhispanic,F,Natick  Massachusetts  US,454 Schowalter Dam,Springfield,Massachusetts,Hampden County,01105,42.122197657318445,-72.62238841693433,549242.42,9262.049999999997
ea594f7a-94e4-4773-b1c1-0ead02b4dec9,2000-07-16,,999-90-8598,S99986255,,Ms.,Crista774,McClure239,,,,white,nonhispanic,F,Boston  Massachusetts  US,532 Watsica Walk Suite 62,Dedham,Massachusetts,Norfolk County,02026,42.28523609743807,-71.21780494360434,458151.19,3228.08
95bcd426-3913-4992-9882-82801fc7e76f,1961-05-13,,999-33-5168,S99915707,X69031688X,Mrs.,Floy720,Braun514,,Carter549,M,white,nonhispanic,F,Bourne  Massachusetts  US,236 Corwin Key Apt 22,Milton,Massachusetts,Norfolk County,02186,42.24740692131479,-71.05797100546837,1417821.8,7769.279999999999
070ffe83-228a-41bd-9bc0-bbfdd2f251b1,1994-03-06,,999-26-6482,S99960169,X36421409X,Ms.,Edith654,Bashirian201,,,,white,nonhispanic,F,Lynn  Massachusetts  US,141 Metz Lane Apt 32,Bellingham,Massachusetts,Norfolk County,,42.03346441268343,-71.45251130202077,501936.61,6744.869999999999
14a30b0e-2b5a-49ba-91df-0b0a16f696dd,1938-04-22,2006-11-13,999-10-7303,S99934348,X42399962X,Mrs.,Carolin818,Yundt842,,Bergstrom287,M,white,nonhispanic,F,Auburn  Massachusetts  US,887 Rosenbaum Ville,Belchertown,Massachusetts,Hampshire County,01007,42.32078690211985,-72.40274340497577,1481227.6800000002,16264.149999999998
8a5d7060-64ee-4521-991b-d90df7473f1a,1989-06-17,,999-87-4453,S99921310,X80516736X,Ms.,Lashell363,Hermann103,,,S,white,nonhispanic,F,Braintree  Massachusetts  US,805 Muller Neck,Somerville,Massachusetts,Middlesex County,02145,42.42667555762607,-71.09946841030856,739214.14,3786.3199999999997
14119b9e-21e4-440b-a9f6-a294283f840d,1947-12-10,,999-56-1961,S99953086,X74222334X,Ms.,Nakisha629,Heathcote539,,,S,white,nonhispanic,F,Danvers  Massachusetts  US,872 Hegmann Terrace Suite 28,Methuen,Massachusetts,Essex County,01841,42.66852406765675,-71.14660057879235,1406646.51,22597.53
ff6b0dea-b486-4ef4-be9c-39ea077919a9,1949-12-04,2012-07-15,999-49-2860,S99935511,X42771780X,Mrs.,Hana676,Douglas31,,Cartwright189,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,407 Prosacco Rue Unit 99,Brookline,Massachusetts,Norfolk County,02467,42.35608258979015,-71.18652111945686,1477989.25,11947.05
912cccdf-9262-4b8f-b784-182b6e049b1d,1992-04-28,,999-38-9930,S99982102,X40103324X,Ms.,Macie339,Pacocha935,,,S,white,nonhispanic,F,Quincy  Massachusetts  US,1037 Bayer Ranch,Lawrence,Massachusetts,Essex County,01840,42.662030126442474,-71.11932782034451,639484.69,5996.929999999999
8f1ad5aa-1d73-4599-8663-219f443efbf3,1966-05-26,,999-90-4202,S99975955,X70312038X,Mrs.,Aracely711,Hackett68,,Abernathy524,M,white,hispanic,F,Templeton  Massachusetts  US,113 Breitenberg Passage Unit 40,Lowell,Massachusetts,Middlesex County,01852,42.684946427138534,-71.30958716945547,1169410.95,19113.23
c9d12b17-5573-4adf-94b0-800967c98c3b,1999-04-22,,999-78-7602,S99930467,X50566293X,Ms.,Tandra334,Nicolas769,,,,white,nonhispanic,F,Arlington  Massachusetts  US,577 Daugherty Avenue Suite 18,Randolph,Massachusetts,Norfolk County,02368,42.191189152689596,-71.09981576810428,5668.88,0.0
b1cd27cf-8dde-4c5f-889b-bf3126eb59ec,1951-10-25,,999-88-4208,S99990174,X39689581X,Mrs.,Terese90,Littel644,,Hermiston71,M,white,nonhispanic,F,Manchester-by-the-Sea  Massachusetts  US,268 Kilback Glen,Waltham,Massachusetts,Middlesex County,02452,42.39714586596771,-71.22490611008216,1487614.5,12536.199999999997
ebb94dce-886e-4a47-9356-2c4598f1d5fa,1938-04-22,2013-11-11,999-43-6579,S99929916,X18914448X,Mrs.,Josefine519,Brakus656,,Koch169,M,white,nonhispanic,F,Lenox  Massachusetts  US,541 Effertz Underpass Unit 60,Belchertown,Massachusetts,Hampshire County,,42.25936010679689,-72.44632530151262,1345922.01,17261.409999999996
e3ec3422-810a-4f76-a01e-54c9d8ce7a5d,1990-02-05,,999-69-3884,S99971643,X23391299X,Ms.,Shirly501,Macejkovic424,,,S,white,nonhispanic,F,Halifax  Massachusetts  US,781 Mayer Bridge Apt 72,Quincy,Massachusetts,Norfolk County,,42.29350810665645,-71.0248991341577,723977.98,4332.12
b3e70d55-1b2b-466e-88f8-70f1b76ab510,1949-12-04,,999-50-3537,S99924084,X3141475X,Mrs.,Mara755,Leffler128,,Konopelski743,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,248 Bradtke Flat Apt 44,Brookline,Massachusetts,Norfolk County,02445,42.308574497451346,-71.15306444801979,1397875.08,11344.179999999998
8b77ee10-cc95-4684-8fa2-cfa9d626e456,1993-05-22,,999-35-3078,S99973072,X21968154X,Mrs.,María842,Guerra754,,Concepción765,M,white,hispanic,F,Carolina  Puerto Rico  PR,408 Anderson Trace Suite 2,Chelsea,Massachusetts,Suffolk County,02150,42.456905491680594,-70.96693831066865,616627.7,8064.119999999999
2dbce6c7-1ab4-4b33-8b3a-a700e6c7de02,1936-04-23,2005-08-12,999-73-1602,S99974909,X17143795X,Ms.,Ramona980,Spencer878,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,515 Stokes Burg Apt 75,Worcester,Massachusetts,Worcester County,01604,42.23716594674771,-71.84281381401401,1336756.76,8468.479999999998
f946238d-9726-4247-b41d-4bee2812afdc,1915-02-09,,999-92-1148,S99957016,X85346350X,Mrs.,Mercy752,Fay398,,Kassulke119,M,asian,nonhispanic,F,Brockton  Massachusetts  US,669 Crist Esplanade Suite 97,Newton,Massachusetts,Middlesex County,02461,42.321781276069295,-71.22204554504665,1767424.34,199975.96999999994
ca1b6542-b950-4812-af4b-c54e29fd3f2e,1967-11-22,,999-37-9308,S99924762,X84453541X,Mrs.,Ileen763,Witting912,,Koelpin146,M,white,nonhispanic,F,Lowell  Massachusetts  US,382 Hudson Arcade Apt 52,Cambridge,Massachusetts,Middlesex County,,42.41102969475515,-71.16450200457523,1236124.96,13602.819999999998
62b51aa8-8516-48e9-902c-c2c5721c0664,1954-09-07,,999-51-7470,S99942749,X18661017X,Mrs.,Otha286,Nitzsche158,,Mraz590,M,white,nonhispanic,F,Lowell  Massachusetts  US,197 Ruecker Wynd,Worcester,Massachusetts,Worcester County,01545,42.2206213383247,-71.74583127154061,1411271.59,13128.139999999998
702fb4e1-05d4-44fa-b632-6cda4f0385d0,1999-04-20,,999-64-9137,S99943917,X71387687X,Ms.,Jeannie478,Schmitt836,,,,white,nonhispanic,F,Methuen  Massachusetts  US,614 Conn Light,Amherst,Massachusetts,Hampshire County,,42.38987947827137,-72.5047578497211,66566.82,4791.279999999999
d5e48924-b17c-4479-8223-243c78c064b2,1938-04-22,,999-30-3591,S99923361,X22259853X,Mrs.,June482,Blanda868,,Wintheiser220,M,white,nonhispanic,F,Dennis  Massachusetts  US,117 Connelly Stravenue Apt 45,Belchertown,Massachusetts,Hampshire County,01007,42.25696370832628,-72.36573453260951,1529790.52,14960.55
484e3efc-a941-44e2-8171-a3525e339e3e,1992-05-02,,999-54-6735,S99918425,X68946825X,Mrs.,Madalene903,Lebsack687,,Wisozk929,M,white,nonhispanic,F,Milton  Massachusetts  US,914 Rodriguez Flat,Methuen,Massachusetts,Essex County,,42.70025514063706,-71.18400484806064,664140.2,6829.569999999999
118ea7e7-1ee8-46a3-933f-8a029d5ce1af,2016-03-24,,999-52-4352,,,,Lashanda692,Mayert710,,,,asian,nonhispanic,F,Bridgewater  Massachusetts  US,140 Murazik Dale,Beverly,Massachusetts,Essex County,01915,42.56060801849339,-70.84847171292016,97326.74,1797.3999999999999
1ba545cd-b5d6-4eef-8f8a-8cbdc7f3a492,1981-03-19,,999-46-9317,S99913106,X38911249X,Mrs.,Marivel862,Schaden604,,Ratke343,M,white,nonhispanic,F,Lynn  Massachusetts  US,889 Hoppe Road,Braintree,Massachusetts,Norfolk County,02184,42.18706176255088,-70.96322557317521,787137.8,6270.999999999999
c8fcfbcf-442a-4b14-9db5-0245fcd81737,1978-09-29,,999-56-8640,S99933130,X51391914X,Mrs.,Un745,Fritsch593,,Veum823,M,white,nonhispanic,F,Fall River  Massachusetts  US,567 Kling Orchard Suite 24,Cambridge,Massachusetts,Middlesex County,02141,42.34000484094005,-71.1000606286347,134543.6,15899.239999999998
709ee8d5-3d8d-4e23-9b79-cab9f5c4ee3a,2009-10-28,,999-17-1063,,,,Coletta724,Huels583,,,,white,nonhispanic,F,Marshfield  Massachusetts  US,576 Witting Terrace Unit 48,Millbury,Massachusetts,Worcester County,,42.154008054889076,-71.73523262733171,243670.36,2690.68
51fb85ff-82a6-4db4-945f-fdeb12ae9ba7,1943-02-24,,999-72-9985,S99947511,X72511432X,Mrs.,Tyisha680,Auer97,,Ledner144,M,white,nonhispanic,F,Fairhaven  Massachusetts  US,479 Bailey Viaduct Unit 74,Holyoke,Massachusetts,Hampden County,01040,42.240190606621496,-72.6841430446262,1324016.96,37171.13999999999
74e85b44-e308-4d4d-8d59-f7af1da32504,1979-02-04,,999-57-1795,S99994766,X53491175X,Mrs.,Lenore883,Altenwerth646,,Gottlieb798,M,white,hispanic,F,Chicopee  Massachusetts  US,649 Muller Brook Apt 28,Boston,Massachusetts,Suffolk County,02127,42.341472392612125,-71.00767925351299,915175.05,7135.119999999999
9c01e0ca-2c81-4cd1-a0d7-a90d44711b62,1944-11-01,,999-95-1400,S99953467,X32793929X,Mrs.,Toby274,O'Reilly797,,Wilkinson796,M,white,nonhispanic,F,Boston  Massachusetts  US,487 Padberg Esplanade,Randolph,Massachusetts,Norfolk County,02368,42.15944175956602,-71.03690556309597,1350011.94,10640.56
39a4f075-a691-41b2-9a07-7c60db37805e,1936-04-23,2020-05-10,999-70-4177,S99988445,X25459021X,Mrs.,Krystin400,Rath779,,Pfannerstill264,M,white,nonhispanic,F,Boston  Massachusetts  US,292 Zemlak Trailer Suite 77,Worcester,Massachusetts,Worcester County,01607,42.3360067421804,-71.80193975922579,1382494.95,26801.3
